GarageType_target_enc,1stFlrSF,Foundation_target_enc,Neighborhood_target_enc,MSSubClass_target_enc,GrLivArea,TotalBsmtSF,GarageArea,SalePrice
132483.46274086222,1056,149050.0543191652,124586.76106188056,138138.85317765392,1056,1056,576,144000
108907.75843463709,1440,149050.0543191652,146403.2215926709,133829.8615926709,3395,1440,0,200000
108907.75843463709,800,128045.18682394264,128558.73221882911,105740.6362680809,800,264,0,60000
235121.7006125657,811,149050.0543191652,124586.76106188056,133829.8615926709,1387,811,256,93000
108956.66477338466,796,148643.92967309544,129165.63629403422,104328.52749672809,796,796,0,85000
200966.5984431964,1567,220233.78524049476,188502.5299898207,201987.54281432077,1567,1520,648,264561
199343.5230126496,1518,222006.88135099763,308174.0814678937,200818.9299976509,1518,1518,588,274000
199231.7335432684,1057,219254.5623316537,221796.84719755696,231856.49381278292,1929,1057,650,226000
198054.58963262377,2000,149050.0543191652,147021.18032159554,168988.55960425045,2704,1952,538,345000
200966.5984431964,780,147693.47573999345,187836.60899694625,231431.2289061408,1620,780,462,152000
198054.58963262377,1766,218004.40229801767,221201.7034756054,181191.80511917887,1766,1766,478,370878
134839.8474490496,1048,148643.92967309544,145089.99745755122,182388.8759624519,1048,0,420,98300
199343.5230126496,1094,148643.92967309544,129165.63629403422,182388.8759624519,1094,1094,495,155000
199343.5230126496,1051,148643.92967309544,145089.99745755122,234883.5588687686,1839,756,442,155000
111131.03432184827,630,147693.47573999345,118136.65999035643,130478.32427262662,630,630,0,84500
199231.7335432684,822,219254.5623316537,221796.84719755696,231856.49381278292,1665,813,562,205950
132483.46274086222,755,149050.0543191652,130706.2992660582,169225.31207201458,1510,755,296,108000
199231.7335432684,909,219254.5623316537,198674.86569089824,231856.49381278292,1716,880,512,191000
134839.8474490496,756,148643.92967309544,114241.17870376684,143275.60846681776,1469,756,216,135000
199024.493440907,2113,221947.83308264185,286367.7739338416,182466.04765618735,2113,2109,839,350000
134839.8474490496,525,148643.92967309544,134015.11844744405,146373.92791284944,1092,525,264,88000
200966.5984431964,1053,147693.47573999345,146812.37314815892,183220.12629763645,1053,1053,312,145500
200966.5984431964,851,127749.94283023692,207760.72473202032,156806.44414748627,1502,776,270,149000
200966.5984431964,912,147693.47573999345,146812.37314815892,144219.44051125445,1458,912,330,97500
131681.9093723326,1486,220233.78524049476,132023.63868179964,183220.12629763645,1486,1486,480,167000
198054.58963262377,1142,149050.0543191652,185222.41104204135,225520.8342009108,1935,793,550,197900
199024.493440907,1686,221947.83308264185,286367.7739338416,235462.46639557104,2448,1629,711,402000
200966.5984431964,1392,147693.47573999345,146812.37314815892,183220.12629763645,1392,1392,576,110000
131681.9093723326,1181,147693.47573999345,132023.63868179964,155809.35903889392,1181,1138,588,137500
200966.5984431964,2097,220233.78524049476,221652.76719755697,183220.12629763645,2097,2077,1134,423000
200966.5984431964,1454,220233.78524049476,191785.54405531555,231431.2289061408,1936,1406,504,230500
134177.7763469793,1465,148643.92967309544,145089.99745755122,234883.5588687686,2380,1021,596,129000
198054.58963262377,1679,218004.40229801767,186545.74603427877,181191.80511917887,1679,1408,575,193500
132483.46274086222,1437,149050.0543191652,140802.4423302795,181191.80511917887,1437,1188,576,168000
132928.52869783103,1180,127085.6141448518,201792.63624618275,103471.12779350462,1180,700,252,137500
199231.7335432684,738,219254.5623316537,198674.86569089824,231856.49381278292,1476,738,540,173500
134839.8474490496,697,128261.75945287976,129165.63629403422,174938.83079633545,1369,672,300,103600
199231.7335432684,1208,149705.90633027573,217933.04498473104,183483.42335687476,1208,1208,546,165000
199231.7335432684,1839,219254.5623316537,201792.63624618275,183483.42335687476,1839,1477,416,257500
199231.7335432684,1136,149705.90633027573,147869.98077675982,183483.42335687476,1136,1136,384,140000
200966.5984431964,855,147693.47573999345,156495.54498473104,142994.4129792416,1441,855,440,148500
169028.0771166818,1095,127749.94283023692,123854.84616826354,156806.44414748627,1774,1095,779,87000
133844.6523712076,792,129001.85433466172,121639.14413582496,104592.70225510924,792,768,240,109500
199343.5230126496,2046,222006.88135099763,277716.88284841774,182388.8759624519,2046,2046,834,372500
132928.52869783103,988,149705.90633027573,140403.04096478663,183483.42335687476,988,988,572,128500
200966.5984431964,923,147693.47573999345,180648.8062929032,201987.54281432077,923,923,264,143000
133844.6523712076,848,129001.85433466172,149980.28433985967,143130.0908604894,1520,793,281,159434
199343.5230126496,1291,222006.88135099763,194481.6609007624,200818.9299976509,1291,1291,431,173000
199343.5230126496,1668,222006.88135099763,199143.01953705208,182388.8759624519,1668,1626,702,285000
199024.493440907,1195,221947.83308264185,286367.7739338416,235462.46639557104,1839,1195,486,221000
199343.5230126496,1190,148643.92967309544,277716.88284841774,146373.92791284944,2090,1190,577,207500
199024.493440907,874,221947.83308264185,223318.84301118867,235462.46639557104,1761,874,578,227875
132483.46274086222,551,218004.40229801767,221201.7034756054,139251.39543538197,1102,551,480,148800
199024.493440907,1419,221947.83308264185,273075.6615926709,182466.04765618735,1419,1419,567,392000
198054.58963262377,1362,218004.40229801767,295326.4089969462,201768.45944954484,1362,1362,460,194700
199024.493440907,848,221947.83308264185,192647.25239517997,200260.48719755697,848,848,420,141000
199231.7335432684,1238,219254.5623316537,218238.2754779604,231856.49381278292,2519,1210,628,335000
132928.52869783103,1073,127085.6141448518,120641.53847626928,103471.12779350462,1073,1073,326,108480
133844.6523712076,1067,129001.85433466172,130909.62326156678,143130.0908604894,1539,927,576,141500
199343.5230126496,1137,148643.92967309544,228528.7927726881,182388.8759624519,1137,1112,551,176000
132483.46274086222,616,149050.0543191652,128558.73221882911,105740.6362680809,616,616,205,89000
134839.8474490496,1148,222006.88135099763,129165.63629403422,182388.8759624519,1148,980,308,123500
134839.8474490496,894,148643.92967309544,137994.26253677416,182388.8759624519,894,894,336,138500
200966.5984431964,1391,220233.78524049476,221652.76719755697,201987.54281432077,1391,1391,530,196000
198054.58963262377,1800,218004.40229801767,234765.8345399022,181191.80511917887,1800,1800,765,312500
200966.5984431964,1164,147693.47573999345,187836.60899694625,183220.12629763645,1164,1164,528,140000
246810.20999752395,1264,219254.5623316537,266115.4790825806,231856.49381278292,2576,1234,666,361919
132928.52869783103,1032,127085.6141448518,120641.53847626928,131965.8615926709,1812,360,672,140000
200966.5984431964,1484,220233.78524049476,199396.8118447444,183220.12629763645,1484,1473,606,213000
111131.03432184827,372,125319.02453712602,113002.39186927414,137951.78999295278,1092,0,0,55000
199231.7335432684,1324,219254.5623316537,301127.32602883765,193034.39638634407,1324,1324,550,254000
199231.7335432684,728,219254.5623316537,192877.39029142316,231856.49381278292,1456,728,400,179540
199231.7335432684,904,219254.5623316537,140403.04096478663,183483.42335687476,904,876,408,109900
108907.75843463709,729,149050.0543191652,128558.73221882911,105740.6362680809,729,270,0,52000
132928.52869783103,859,156087.06747709657,116138.45705343448,143514.61725658685,1178,859,384,102776
199343.5230126496,1228,222006.88135099763,277716.88284841774,200818.9299976509,1228,1228,472,189000
132928.52869783103,960,149705.90633027573,128136.47191955333,131965.8615926709,960,960,576,129000
199343.5230126496,725,148643.92967309544,137994.26253677416,234883.5588687686,1479,725,475,130500
199231.7335432684,1350,149705.90633027573,190044.94135282663,183483.42335687476,1350,1064,478,165000
133844.6523712076,1576,129001.85433466172,121639.14413582496,168951.86815952597,2554,718,704,159500
200966.5984431964,1178,147693.47573999345,187836.60899694625,183220.12629763645,1178,1176,439,157000
200966.5984431964,1325,220233.78524049476,279558.95436927414,231431.2289061408,2418,1311,983,341000
199343.5230126496,971,148643.92967309544,199143.01953705208,182388.8759624519,971,971,300,128500
199024.493440907,1742,221947.83308264185,273075.6615926709,200260.48719755697,1742,1742,564,275000
200966.5984431964,848,220233.78524049476,199396.8118447444,201987.54281432077,848,848,420,143000
132928.52869783103,864,149705.90633027573,147869.98077675982,183483.42335687476,864,864,463,124500
133844.6523712076,997,221947.83308264185,129804.7878139859,143130.0908604894,1470,941,548,135000
199343.5230126496,1698,222006.88135099763,129165.63629403422,182388.8759624519,1698,1698,768,320000
132483.46274086222,864,149050.0543191652,147021.18032159554,181191.80511917887,864,864,660,120500
198054.58963262377,1680,149050.0543191652,210215.05403865472,181191.80511917887,1680,880,540,222000
199024.493440907,1232,221947.83308264185,192647.25239517997,182466.04765618735,1232,1232,632,194500
131681.9093723326,1776,147693.47573999345,146812.37314815892,135338.94278643656,1776,1584,888,110000
134839.8474490496,848,148643.92967309544,114241.17870376684,104328.52749672809,1208,780,539,103000
198054.58963262377,1616,218004.40229801767,254755.84955725097,201768.45944954484,1616,1595,608,236500
199024.493440907,1146,221947.83308264185,231033.80999461096,170920.74571054638,1146,868,438,187500
199024.493440907,1153,221947.83308264185,192647.25239517997,235462.46639557104,2031,1153,541,222500
198054.58963262377,1144,149050.0543191652,140802.4423302795,181191.80511917887,1144,864,264,131400
199343.5230126496,948,222006.88135099763,137994.26253677416,182388.8759624519,948,948,300,108000
134839.8474490496,1040,148643.92967309544,145089.99745755122,138616.92637908028,1040,0,400,93500
199231.7335432684,901,219254.5623316537,192877.39029142316,231856.49381278292,1801,893,800,239900
108907.75843463709,1200,149050.0543191652,130706.2992660582,138138.85317765392,1200,1200,0,179000
200966.5984431964,864,220233.78524049476,199396.8118447444,231431.2289061408,1728,864,572,190000
134839.8474490496,768,128261.75945287976,125640.89488685304,174938.83079633545,1432,264,360,132000
132483.46274086222,912,149050.0543191652,140802.4423302795,181191.80511917887,912,912,288,142000
198054.58963262377,1349,218004.40229801767,186545.74603427877,181191.80511917887,1349,1349,539,179000
199024.493440907,1464,147213.0388465542,137074.06878510257,170920.74571054638,1464,520,480,175000
199024.493440907,1337,221947.83308264185,273075.6615926709,200260.48719755697,1337,1337,462,180000
238894.03479201056,980,220233.78524049476,191785.54405531555,231431.2289061408,2256,952,554,236000
132928.52869783103,1320,156087.06747709657,120641.53847626928,163674.93345801486,2640,1240,864,265979
199343.5230126496,1720,222006.88135099763,287548.2372171326,182388.8759624519,1720,1720,527,260400
132928.52869783103,1088,122867.23082569886,129341.5694231813,143514.61725658685,1529,0,240,98000
111131.03432184827,792,127749.94283023692,123854.84616826354,144219.44051125445,1140,576,0,96500
199024.493440907,660,221947.83308264185,192875.82895248916,235462.46639557104,1320,660,400,162000
199024.493440907,1494,221947.83308264185,192647.25239517997,182466.04765618735,1494,1479,576,217000
199231.7335432684,1038,219254.5623316537,301127.32602883765,231856.49381278292,2098,1030,878,275500
132483.46274086222,1026,149050.0543191652,147021.18032159554,181191.80511917887,1026,1026,440,156000
132928.52869783103,742,219254.5623316537,221796.84719755696,139538.9560681567,1471,729,440,172500
199231.7335432684,866,219254.5623316537,198674.86569089824,231856.49381278292,1768,866,578,212000
199343.5230126496,672,148643.92967309544,137994.26253677416,234883.5588687686,1386,672,440,158900
132483.46274086222,757,218004.40229801767,221201.7034756054,139251.39543538197,1501,744,440,179400
199231.7335432684,1328,219254.5623316537,281898.0769641446,231856.49381278292,2531,1318,752,290000
133844.6523712076,864,147213.0388465542,144825.90905976115,182466.04765618735,864,864,300,127500
132928.52869783103,1301,219254.5623316537,128136.47191955333,103471.12779350462,1301,1145,440,100000
199343.5230126496,764,222006.88135099763,218271.56903858596,234883.5588687686,1547,756,614,215200
200966.5984431964,1268,220233.78524049476,279558.95436927414,231431.2289061408,2365,1252,856,337000
199024.493440907,1494,221947.83308264185,204264.0385583409,200260.48719755697,1494,1494,481,270000
198054.58963262377,1506,218004.40229801767,221201.7034756054,181191.80511917887,1506,1498,592,264132
199343.5230126496,980,148643.92967309544,185234.39905963707,234883.5588687686,1714,980,496,196500
199024.493440907,983,147213.0388465542,161837.9660422505,143130.0908604894,1750,983,423,160000
200966.5984431964,1836,220233.78524049476,199396.8118447444,183220.12629763645,1836,1860,484,216837
131681.9093723326,858,147693.47573999345,138678.84741639957,155809.35903889392,858,858,576,134900
131681.9093723326,1220,147693.47573999345,132023.63868179964,183220.12629763645,1220,836,396,102000
132928.52869783103,1117,149705.90633027573,129341.5694231813,172045.5950908825,1117,1029,672,107000
200966.5984431964,912,147693.47573999345,146812.37314815892,183220.12629763645,912,912,275,114500
198054.58963262377,1973,218004.40229801767,295326.4089969462,181191.80511917887,1973,1935,895,395000
199231.7335432684,1204,219254.5623316537,158052.54052149403,193034.39638634407,1204,1204,412,162000
198054.58963262377,1614,218004.40229801767,195370.33806856815,181191.80511917887,1614,1614,865,221500
198054.58963262377,894,149050.0543191652,140802.4423302795,181191.80511917887,894,864,440,142500
133844.6523712076,2020,123946.8615926709,183340.6072301441,137477.1086238583,2020,0,630,144000
199231.7335432684,1004,149705.90633027573,158052.54052149403,137125.33045038118,1004,975,504,135000
199231.7335432684,1253,219254.5623316537,192877.39029142316,183483.42335687476,1253,1237,402,176000
199024.493440907,810,221947.83308264185,183340.6072301441,235462.46639557104,1603,761,484,175900
199231.7335432684,1430,219254.5623316537,198674.86569089824,183483.42335687476,1430,1413,605,187100
199231.7335432684,1110,219254.5623316537,158052.54052149403,153185.54951508442,1110,1097,602,165500
108907.75843463709,742,149050.0543191652,124586.76106188056,161835.46712976947,1484,742,0,128000
200966.5984431964,1342,147693.47573999345,187836.60899694625,183220.12629763645,1342,1372,457,161500
132483.46274086222,966,218004.40229801767,124586.76106188056,141402.59631853417,1652,686,416,139000
252134.6390741042,956,222006.88135099763,182892.8885676892,234883.5588687686,2084,956,618,233000
131681.9093723326,901,147693.47573999345,123854.84616826354,183220.12629763645,901,901,281,107900
199024.493440907,976,147213.0388465542,198805.1415926709,235462.46639557104,2087,832,444,187500
199231.7335432684,1145,219254.5623316537,190680.6788127513,193034.39638634407,1145,1145,397,160200
200966.5984431964,1062,220233.78524049476,157422.20332897076,169414.93079633545,1062,1029,539,146800
198054.58963262377,1127,218004.40229801767,280752.75828047923,225520.8342009108,2013,1117,455,269790
198054.58963262377,1496,218004.40229801767,221201.7034756054,181191.80511917887,1496,1496,474,225000
198054.58963262377,1086,218004.40229801767,191220.64984801156,225520.8342009108,1895,712,409,194500
199231.7335432684,888,149705.90633027573,184228.61079633544,231856.49381278292,1564,650,476,171000
199024.493440907,1285,147213.0388465542,137074.06878510257,182466.04765618735,1285,660,528,143500
200966.5984431964,773,147693.47573999345,146812.37314815892,183220.12629763645,773,773,240,110000
238894.03479201056,1966,220233.78524049476,298395.18612607697,231431.2289061408,3140,1926,820,485000
133844.6523712076,981,129001.85433466172,149980.28433985967,143130.0908604894,1768,731,240,175000
198054.58963262377,616,218004.40229801767,205501.1415926709,225520.8342009108,1688,616,603,200000
131681.9093723326,1196,147693.47573999345,113002.39186927414,100978.02701432936,1196,1196,440,109900
199024.493440907,728,221947.83308264185,192647.25239517997,235462.46639557104,1456,728,410,189000
235121.7006125657,1734,218004.40229801767,295326.4089969462,225520.8342009108,2822,1734,1020,582933
198054.58963262377,1128,149050.0543191652,147021.18032159554,181191.80511917887,1128,936,286,118000
198054.58963262377,1428,218004.40229801767,221201.7034756054,181191.80511917887,1428,1417,554,227680
199231.7335432684,980,219254.5623316537,147869.98077675982,172045.5950908825,980,980,384,135500
199343.5230126496,1086,148643.92967309544,145089.99745755122,171058.63962623652,1086,1024,484,159950
133844.6523712076,1075,221947.83308264185,121639.14413582496,164224.71165139772,2138,849,360,106000
199024.493440907,1309,147213.0388465542,185661.1355526472,182466.04765618735,1309,1040,484,181000
198054.58963262377,848,218004.40229801767,195370.33806856815,201768.45944954484,848,848,420,144500
164902.32699083863,1044,149705.90633027573,116138.45705343448,183483.42335687476,1044,540,504,55993
199231.7335432684,1442,149705.90633027573,147869.98077675982,183483.42335687476,1442,1442,301,157900
131681.9093723326,686,127749.94283023692,132023.63868179964,144219.44051125445,1250,686,280,116000
198054.58963262377,1661,218004.40229801767,195370.33806856815,181191.80511917887,1661,1649,598,224900
198054.58963262377,1008,149050.0543191652,147021.18032159554,181191.80511917887,1008,1008,275,137000
200966.5984431964,1689,220233.78524049476,157422.20332897076,183220.12629763645,1689,1568,857,271000
200966.5984431964,1052,147693.47573999345,203072.447850599,169414.93079633545,1052,1010,440,155000
198054.58963262377,1358,218004.40229801767,295326.4089969462,201768.45944954484,1358,1358,484,224000
200966.5984431964,798,220233.78524049476,199396.8118447444,231431.2289061408,1640,798,595,183000
132483.46274086222,936,149050.0543191652,124586.76106188056,181191.80511917887,936,936,576,93000
235121.7006125657,847,218004.40229801767,191220.64984801156,225520.8342009108,1733,847,433,225000
131681.9093723326,944,127749.94283023692,149477.4147746423,144219.44051125445,1489,778,240,139500
199231.7335432684,1489,219254.5623316537,221796.84719755696,183483.42335687476,1489,1489,776,232600
109846.21701219064,784,129001.85433466172,130909.62326156678,138441.37831806438,784,784,0,109500
199024.493440907,1434,221947.83308264185,183340.6072301441,182466.04765618735,1434,1454,527,189000
200966.5984431964,1160,220233.78524049476,203072.447850599,231431.2289061408,2126,1013,538,185000
131681.9093723326,520,220233.78524049476,221652.76719755697,142994.4129792416,1223,600,480,147400
199024.493440907,1392,147213.0388465542,144825.90905976115,182466.04765618735,1392,1392,458,166000
134839.8474490496,520,222006.88135099763,218271.56903858596,146373.92791284944,1200,600,480,151000
199024.493440907,941,221947.83308264185,192647.25239517997,235462.46639557104,1829,941,613,237000
198054.58963262377,1516,149050.0543191652,147021.18032159554,181191.80511917887,1516,1516,472,167000
198054.58963262377,1144,149050.0543191652,147021.18032159554,181191.80511917887,1144,1144,456,139950
199024.493440907,1067,147213.0388465542,137074.06878510257,182466.04765618735,1067,1067,436,128000
134839.8474490496,1559,128261.75945287976,125640.89488685304,104328.52749672809,1559,1559,812,153500
133844.6523712076,483,147213.0388465542,125533.1411009318,142661.48254212315,987,483,264,100000
198054.58963262377,1099,218004.40229801767,195370.33806856815,181191.80511917887,1099,1099,352,144000
131681.9093723326,768,147693.47573999345,132023.63868179964,144219.44051125445,1200,768,240,130500
132483.46274086222,810,128045.18682394264,146403.2215926709,169225.31207201458,1482,672,400,140000
132483.46274086222,958,218004.40229801767,124586.76106188056,169225.31207201458,1539,650,686,157500
199024.493440907,1165,147213.0388465542,144825.90905976115,170920.74571054638,1165,1127,490,174900
108956.66477338466,1800,148643.92967309544,145089.99745755122,138616.92637908028,1800,1800,0,141000
133844.6523712076,876,129001.85433466172,121639.14413582496,143130.0908604894,1416,876,720,153900
156871.97699083862,1701,147693.47573999345,138678.84741639957,155809.35903889392,1701,1390,611,171000
199231.7335432684,1006,219254.5623316537,184228.61079633544,231856.49381278292,1775,740,425,213000
199343.5230126496,864,148643.92967309544,199143.01953705208,182388.8759624519,864,864,338,133500
134839.8474490496,1307,128261.75945287976,194481.6609007624,143275.60846681776,2358,907,360,240000
199231.7335432684,1094,149705.90633027573,217933.04498473104,172045.5950908825,1855,528,512,187000
198054.58963262377,848,218004.40229801767,195370.33806856815,201768.45944954484,848,848,420,131500
199231.7335432684,1456,219254.5623316537,190680.6788127513,193034.39638634407,1456,1273,400,215000
133844.6523712076,918,147213.0388465542,209419.5416289137,164224.71165139772,1646,918,240,164000
199024.493440907,1445,147213.0388465542,144825.90905976115,170920.74571054638,1445,1127,645,158000
132928.52869783103,1040,149705.90633027573,140403.04096478663,183483.42335687476,1040,1040,260,127000
131681.9093723326,1026,147693.47573999345,199396.8118447444,169414.93079633545,1026,940,576,147000
199024.493440907,702,221947.83308264185,192875.82895248916,235462.46639557104,1481,702,343,174000
199231.7335432684,1370,149705.90633027573,190044.94135282663,183483.42335687476,1370,1090,479,152000
199231.7335432684,1512,149705.90633027573,190044.94135282663,231856.49381278292,2654,1054,619,250000
131681.9093723326,912,127749.94283023692,207760.72473202032,144219.44051125445,1426,912,216,189950
199231.7335432684,1039,219254.5623316537,140403.04096478663,131965.8615926709,1039,1039,504,131500
199231.7335432684,1097,219254.5623316537,184228.61079633544,183483.42335687476,1097,1040,480,152000
199343.5230126496,1148,148643.92967309544,145089.99745755122,182388.8759624519,1148,1148,672,132500
198054.58963262377,1372,218004.40229801767,221201.7034756054,181191.80511917887,1372,1372,529,250580
131681.9093723326,1002,147693.47573999345,146812.37314815892,183220.12629763645,1002,1002,902,148500
199231.7335432684,1646,219254.5623316537,218238.2754779604,183483.42335687476,1646,1638,870,248900
199231.7335432684,1120,149705.90633027573,140403.04096478663,183483.42335687476,1120,1040,544,129000
198054.58963262377,1547,117504.88817348966,191220.64984801156,225520.8342009108,2320,0,672,169000
199024.493440907,1062,221947.83308264185,183340.6072301441,235462.46639557104,1949,1050,574,236000
132483.46274086222,894,149050.0543191652,147021.18032159554,181191.80511917887,894,894,308,109500
199024.493440907,804,221947.83308264185,192647.25239517997,235462.46639557104,1682,804,523,200500
198054.58963262377,910,190431.44247709657,147021.18032159554,181191.80511917887,910,105,414,116000
199231.7335432684,1036,149705.90633027573,147869.98077675982,172462.06747709657,1268,832,288,133000
134839.8474490496,676,148643.92967309544,125640.89488685304,143275.60846681776,1131,676,200,66500
199231.7335432684,1040,219254.5623316537,158052.54052149403,183483.42335687476,1040,1064,648,132250
199231.7335432684,1462,219254.5623316537,301127.32602883765,231856.49381278292,2224,1462,738,350000
132483.46274086222,1155,149050.0543191652,140802.4423302795,152241.9231482512,1155,1109,576,148000
199231.7335432684,864,149705.90633027573,198674.86569089824,183483.42335687476,864,864,336,136500
200966.5984431964,1090,220233.78524049476,132023.63868179964,183220.12629763645,1090,1090,450,157000
198054.58963262377,1187,149050.0543191652,234765.8345399022,141402.59631853417,1717,1156,400,187500
238894.03479201056,808,220233.78524049476,191785.54405531555,231431.2289061408,1593,808,389,178000
134839.8474490496,954,222006.88135099763,149172.32845449125,161918.53373854829,2230,795,440,118500
198054.58963262377,892,149050.0543191652,147021.18032159554,181191.80511917887,892,892,288,100000
199343.5230126496,1709,222006.88135099763,218271.56903858596,200818.9299976509,1709,1698,506,328900
200966.5984431964,1712,147693.47573999345,146812.37314815892,135338.94278643656,1712,1626,588,145000
198054.58963262377,872,218004.40229801767,130706.2992660582,141402.59631853417,1393,816,300,135500
199343.5230126496,2217,222006.88135099763,145089.99745755122,182388.8759624519,2217,2217,621,268000
200966.5984431964,1505,147693.47573999345,146812.37314815892,183220.12629763645,1505,1505,505,149500
134839.8474490496,672,148643.92967309544,145089.99745755122,143275.60846681776,924,672,576,122900
199343.5230126496,918,148643.92967309544,137994.26253677416,234883.5588687686,1683,918,440,172500
199231.7335432684,1068,149705.90633027573,140403.04096478663,183483.42335687476,1068,1059,264,154500
199024.493440907,1383,221947.83308264185,137074.06878510257,182466.04765618735,1383,1383,354,165000
199231.7335432684,1535,122867.23082569886,184228.61079633544,137125.33045038118,1535,0,400,118858
199343.5230126496,983,148643.92967309544,145089.99745755122,234883.5588687686,1796,780,483,140000
131681.9093723326,951,127749.94283023692,113002.39186927414,100978.02701432936,951,951,327,106500
131681.9093723326,1120,125319.02453712602,180648.8062929032,135338.94278643656,2240,0,528,142953
199231.7335432684,2364,219254.5623316537,301127.32602883765,183483.42335687476,2364,2330,820,611657
199024.493440907,1236,147213.0388465542,137074.06878510257,182466.04765618735,1236,912,288,135000
132483.46274086222,858,149050.0543191652,147021.18032159554,181191.80511917887,858,858,684,110000
134839.8474490496,1306,148643.92967309544,145089.99745755122,182388.8759624519,1306,992,756,153000
199231.7335432684,807,219254.5623316537,192877.39029142316,231856.49381278292,1509,783,393,180000
200966.5984431964,1670,220233.78524049476,191785.54405531555,183220.12629763645,1670,1670,690,240000
200966.5984431964,902,147693.47573999345,138678.84741639957,183220.12629763645,902,876,288,125500
199231.7335432684,1063,149705.90633027573,147869.98077675982,183483.42335687476,1063,1056,280,128000
200966.5984431964,1636,220233.78524049476,221652.76719755697,183220.12629763645,1636,1623,865,255000
199343.5230126496,1020,148643.92967309544,206081.01148546324,143275.60846681776,2057,1017,180,250000
199343.5230126496,902,148643.92967309544,156446.3595612342,182388.8759624519,902,864,484,131000
200966.5984431964,742,220233.78524049476,191785.54405531555,231431.2289061408,1484,742,390,174000
132928.52869783103,1105,149705.90633027573,147869.98077675982,137125.33045038118,2274,1105,480,154300
134839.8474490496,1268,148643.92967309544,199143.01953705208,182388.8759624519,1268,1268,252,143500
134839.8474490496,1015,128261.75945287976,127901.58977370606,104328.52749672809,1015,768,450,88000
166612.06747709657,1001,149050.0543191652,210215.05403865472,138138.85317765392,2002,1001,871,145000
134839.8474490496,612,222006.88135099763,218271.56903858596,146373.92791284944,1224,612,528,173733
199024.493440907,546,147213.0388465542,115366.47443426514,142661.48254212315,1092,546,286,75000
133844.6523712076,480,147213.0388465542,115911.07696414462,182466.04765618735,480,480,308,35311
200966.5984431964,1229,147693.47573999345,132023.63868179964,183220.12629763645,1229,1134,284,135000
199231.7335432684,912,219254.5623316537,184228.61079633544,231856.49381278292,2127,1104,833,238000
199343.5230126496,1414,148643.92967309544,145089.99745755122,182388.8759624519,1414,1184,601,176500
199024.493440907,936,221947.83308264185,183340.6072301441,235462.46639557104,1721,928,471,201000
108528.71972351744,1272,149705.90633027573,129341.5694231813,137125.33045038118,2200,1272,0,145900
200966.5984431964,1316,220233.78524049476,191785.54405531555,183220.12629763645,1316,1316,397,169990
200966.5984431964,1617,220233.78524049476,180648.8062929032,201987.54281432077,1617,1604,533,193000
199024.493440907,1686,147213.0388465542,185661.1355526472,182466.04765618735,1686,1686,612,207500
199343.5230126496,1126,222006.88135099763,185234.39905963707,182388.8759624519,1126,1126,540,175000
247511.9491149525,1234,221947.83308264185,309315.89905963704,235462.46639557104,2374,1181,656,285000
199343.5230126496,1098,148643.92967309544,185234.39905963707,234883.5588687686,1978,832,486,176000
199231.7335432684,1788,219254.5623316537,198674.86569089824,183483.42335687476,1788,1753,522,236500
235121.7006125657,993,218004.40229801767,191220.64984801156,225520.8342009108,2236,964,642,222000
199024.493440907,1466,221947.83308264185,231033.80999461096,182466.04765618735,1466,1466,610,201000
132928.52869783103,925,149705.90633027573,147869.98077675982,183483.42335687476,925,925,429,117500
199231.7335432684,1905,219254.5623316537,221796.84719755696,183483.42335687476,1905,1905,788,320000
199231.7335432684,1500,219254.5623316537,198674.86569089824,183483.42335687476,1500,1500,570,190000
133844.6523712076,747,221947.83308264185,130909.62326156678,104592.70225510924,747,600,528,79900
199343.5230126496,1200,222006.88135099763,182892.8885676892,182388.8759624519,1200,1176,555,184900
198054.58963262377,1113,218004.40229801767,221201.7034756054,225520.8342009108,1971,1113,689,253000
199231.7335432684,1391,219254.5623316537,198674.86569089824,231856.49381278292,1962,1391,868,239799
199024.493440907,1207,147213.0388465542,198805.1415926709,168951.86815952597,2403,1032,349,244400
200966.5984431964,1728,147693.47573999345,157422.20332897076,135338.94278643656,1728,1728,574,150900
235121.7006125657,1022,218004.40229801767,191220.64984801156,225520.8342009108,2060,992,390,214000
109846.21701219064,1440,221947.83308264185,129804.7878139859,137477.1086238583,1440,1440,0,150000
198054.58963262377,1632,149050.0543191652,158287.10317765392,138138.85317765392,1632,1632,576,143000
165726.97699083862,1344,147213.0388465542,231033.80999461096,182466.04765618735,1344,819,525,137500
133844.6523712076,1188,129001.85433466172,121639.14413582496,143130.0908604894,1869,1088,456,124900
199231.7335432684,1144,149705.90633027573,147869.98077675982,172045.5950908825,1144,1144,796,143000
199231.7335432684,1629,219254.5623316537,218238.2754779604,183483.42335687476,1629,1616,808,270000
199231.7335432684,936,219254.5623316537,198674.86569089824,231856.49381278292,1776,936,474,192500
199024.493440907,1381,147213.0388465542,185661.1355526472,182466.04765618735,1381,1161,676,197500
134839.8474490496,864,148643.92967309544,145089.99745755122,182388.8759624519,864,864,720,129000
133844.6523712076,965,147213.0388465542,183340.6072301441,182466.04765618735,965,828,300,119900
132483.46274086222,768,149050.0543191652,195370.33806856815,152241.9231482512,768,768,396,133900
199024.493440907,1168,147213.0388465542,161837.9660422505,235462.46639557104,1968,784,530,172000
108528.71972351744,980,149705.90633027573,129341.5694231813,137125.33045038118,980,945,0,127500
